Label,auc,improve_sample_id,improve_chem_id
0.9099,0.9099,ACH-000019,Drug_870
0.7898,0.7898,ACH-000019,Drug_643
0.8656,0.8656,ACH-000019,Drug_883
0.5095,0.5095,ACH-000019,Drug_614
0.85,0.85,ACH-000019,Drug_802
0.9398,0.9398,ACH-000019,Drug_1507
0.956,0.956,ACH-000019,Drug_665
0.9569,0.9569,ACH-000019,Drug_1040
0.9249,0.9249,ACH-000024,Drug_749
0.8778,0.8778,ACH-000024,Drug_1326
0.2532,0.2532,ACH-000024,Drug_490
0.9575,0.9575,ACH-000024,Drug_558
0.9883,0.9883,ACH-000024,Drug_1279
1.0,1.0,ACH-000024,Drug_768
0.5506,0.5506,ACH-000024,Drug_1127
0.9021,0.9021,ACH-000024,Drug_685
0.955,0.955,ACH-000024,Drug_564
0.8621,0.8621,ACH-000024,Drug_870
0.8549,0.8549,ACH-000024,Drug_1520
0.6796,0.6796,ACH-000024,Drug_614
0.9927,0.9927,ACH-000024,Drug_435
0.9526,0.9526,ACH-000024,Drug_1507
0.9208,0.9208,ACH-000024,Drug_665
0.9278,0.9278,ACH-000024,Drug_1005
0.9379,0.9379,ACH-000024,Drug_1040
0.8464,0.8464,ACH-000035,Drug_749
0.668,0.668,ACH-000035,Drug_1326
0.5498,0.5498,ACH-000035,Drug_490
0.7427,0.7427,ACH-000035,Drug_195
0.85,0.85,ACH-000035,Drug_1279
0.9516,0.9516,ACH-000035,Drug_1087
0.9573,0.9573,ACH-000035,Drug_768
0.5138,0.5138,ACH-000035,Drug_1127
0.9499,0.9499,ACH-000035,Drug_685
0.8186,0.8186,ACH-000035,Drug_413
0.9232,0.9232,ACH-000035,Drug_564
0.8043,0.8043,ACH-000035,Drug_870
0.8558,0.8558,ACH-000035,Drug_1520
0.8035,0.8035,ACH-000035,Drug_643
0.7916,0.7916,ACH-000035,Drug_883
0.5153,0.5153,ACH-000035,Drug_614
0.9651,0.9651,ACH-000035,Drug_802
0.8016,0.8016,ACH-000035,Drug_435
0.9306,0.9306,ACH-000035,Drug_1507
0.7225,0.7225,ACH-000035,Drug_665
0.8317,0.8317,ACH-000035,Drug_1005
0.8061,0.8061,ACH-000035,Drug_1040
0.9052,0.9052,ACH-000040,Drug_749
0.4702,0.4702,ACH-000040,Drug_490
0.9695,0.9695,ACH-000040,Drug_558
0.5646,0.5646,ACH-000040,Drug_895
0.6138,0.6138,ACH-000040,Drug_195
0.8908,0.8908,ACH-000040,Drug_1279
0.8901,0.8901,ACH-000040,Drug_1087
0.9213,0.9213,ACH-000040,Drug_768
0.3923,0.3923,ACH-000040,Drug_1127
0.8886,0.8886,ACH-000040,Drug_685
0.8486,0.8486,ACH-000040,Drug_413
0.9578,0.9578,ACH-000040,Drug_564
0.7965,0.7965,ACH-000040,Drug_870
0.9672,0.9672,ACH-000040,Drug_883
0.5463,0.5463,ACH-000040,Drug_614
0.9638,0.9638,ACH-000040,Drug_802
0.9802,0.9802,ACH-000040,Drug_1507
0.9969,0.9969,ACH-000040,Drug_665
0.8317,0.8317,ACH-000040,Drug_1005
0.9665,0.9665,ACH-000040,Drug_1040
0.7204,0.7204,ACH-000042,Drug_749
0.7205,0.7205,ACH-000042,Drug_1326
0.4677,0.4677,ACH-000042,Drug_490
0.8121,0.8121,ACH-000042,Drug_558
0.6298,0.6298,ACH-000042,Drug_895
0.6614,0.6614,ACH-000042,Drug_195
0.9633,0.9633,ACH-000042,Drug_1279
0.4142,0.4142,ACH-000042,Drug_1087
0.8849,0.8849,ACH-000042,Drug_768
0.5504,0.5504,ACH-000042,Drug_1127
0.5682,0.5682,ACH-000042,Drug_685
0.8083,0.8083,ACH-000042,Drug_870
0.7601,0.7601,ACH-000042,Drug_1520
0.8387,0.8387,ACH-000042,Drug_643
0.8365,0.8365,ACH-000042,Drug_883
0.9509,0.9509,ACH-000042,Drug_802
0.7787,0.7787,ACH-000042,Drug_435
0.9274,0.9274,ACH-000042,Drug_1507
0.7105,0.7105,ACH-000042,Drug_665
0.7838,0.7838,ACH-000042,Drug_1005
0.8632,0.8632,ACH-000042,Drug_1040
0.8126,0.8126,ACH-000046,Drug_749
0.7068,0.7068,ACH-000046,Drug_1326
0.8381,0.8381,ACH-000046,Drug_558
0.5659,0.5659,ACH-000046,Drug_195
0.9088,0.9088,ACH-000046,Drug_1279
0.7721,0.7721,ACH-000046,Drug_1087
0.546,0.546,ACH-000046,Drug_1127
0.8189,0.8189,ACH-000046,Drug_685
0.899,0.899,ACH-000046,Drug_564
0.6818,0.6818,ACH-000046,Drug_870
0.8212,0.8212,ACH-000046,Drug_1520
0.8174,0.8174,ACH-000046,Drug_643
0.7041,0.7041,ACH-000046,Drug_614
0.8656,0.8656,ACH-000046,Drug_802
0.8468,0.8468,ACH-000046,Drug_435
0.8046,0.8046,ACH-000046,Drug_665
0.9549,0.9549,ACH-000046,Drug_1040
0.8562,0.8562,ACH-000048,Drug_749
0.4795,0.4795,ACH-000048,Drug_490
0.8059,0.8059,ACH-000048,Drug_558
0.528,0.528,ACH-000048,Drug_895
0.543,0.543,ACH-000048,Drug_195
0.8451,0.8451,ACH-000048,Drug_1087
0.8245,0.8245,ACH-000048,Drug_768
0.3276,0.3276,ACH-000048,Drug_1127
0.9687,0.9687,ACH-000048,Drug_685
0.8797,0.8797,ACH-000048,Drug_413
0.8601,0.8601,ACH-000048,Drug_564
0.7404,0.7404,ACH-000048,Drug_1520
0.8308,0.8308,ACH-000048,Drug_883
0.6675,0.6675,ACH-000048,Drug_614
0.9501,0.9501,ACH-000048,Drug_802
0.8556,0.8556,ACH-000048,Drug_435
0.8895,0.8895,ACH-000048,Drug_1507
0.8234,0.8234,ACH-000048,Drug_665
0.8909,0.8909,ACH-000048,Drug_1005
0.9229,0.9229,ACH-000048,Drug_1040
0.7602,0.7602,ACH-000052,Drug_749
0.8168,0.8168,ACH-000052,Drug_1326
0.457,0.457,ACH-000052,Drug_490
0.9649,0.9649,ACH-000052,Drug_558
0.884,0.884,ACH-000052,Drug_1087
0.884,0.884,ACH-000052,Drug_768
0.8283,0.8283,ACH-000052,Drug_685
0.722,0.722,ACH-000052,Drug_870
0.7457,0.7457,ACH-000052,Drug_1520
0.8143,0.8143,ACH-000052,Drug_643
0.896,0.896,ACH-000052,Drug_883
0.6032,0.6032,ACH-000052,Drug_614
0.9647,0.9647,ACH-000052,Drug_802
0.9027,0.9027,ACH-000052,Drug_1507
0.8961,0.8961,ACH-000052,Drug_665
0.7905,0.7905,ACH-000052,Drug_1005
0.8048,0.8048,ACH-000054,Drug_749
0.797,0.797,ACH-000054,Drug_1326
0.4428,0.4428,ACH-000054,Drug_490
0.5826,0.5826,ACH-000054,Drug_195
0.2833,0.2833,ACH-000054,Drug_1127
0.7515,0.7515,ACH-000054,Drug_685
0.9468,0.9468,ACH-000054,Drug_564
0.7387,0.7387,ACH-000054,Drug_870
0.8688,0.8688,ACH-000054,Drug_1520
0.8816,0.8816,ACH-000054,Drug_643
0.9603,0.9603,ACH-000054,Drug_883
0.5261,0.5261,ACH-000054,Drug_614
0.9227,0.9227,ACH-000054,Drug_802
0.8681,0.8681,ACH-000054,Drug_435
0.8705,0.8705,ACH-000054,Drug_1507
0.9681,0.9681,ACH-000054,Drug_665
0.9332,0.9332,ACH-000054,Drug_1040
0.7954,0.7954,ACH-000056,Drug_749
0.811,0.811,ACH-000056,Drug_1326
0.3703,0.3703,ACH-000056,Drug_490
0.7764,0.7764,ACH-000056,Drug_558
0.4772,0.4772,ACH-000056,Drug_895
0.5012,0.5012,ACH-000056,Drug_195
0.9711,0.9711,ACH-000056,Drug_1087
0.8297,0.8297,ACH-000056,Drug_768
0.4486,0.4486,ACH-000056,Drug_1127
0.9465,0.9465,ACH-000056,Drug_685
0.8231,0.8231,ACH-000056,Drug_413
0.8401,0.8401,ACH-000056,Drug_564
0.7273,0.7273,ACH-000056,Drug_1520
0.7652,0.7652,ACH-000056,Drug_643
0.9061,0.9061,ACH-000056,Drug_883
0.6396,0.6396,ACH-000056,Drug_614
0.7802,0.7802,ACH-000056,Drug_802
0.7988,0.7988,ACH-000056,Drug_435
0.8173,0.8173,ACH-000056,Drug_665
0.8361,0.8361,ACH-000056,Drug_1005
0.7693,0.7693,ACH-000056,Drug_1040
0.7921,0.7921,ACH-000060,Drug_749
0.8129,0.8129,ACH-000060,Drug_558
0.5703,0.5703,ACH-000060,Drug_895
0.5967,0.5967,ACH-000060,Drug_195
1.0,1.0,ACH-000060,Drug_1279
0.5775,0.5775,ACH-000060,Drug_1087
0.9457,0.9457,ACH-000060,Drug_768
0.392,0.392,ACH-000060,Drug_1127
0.8334,0.8334,ACH-000060,Drug_413
0.9523,0.9523,ACH-000060,Drug_564
0.8548,0.8548,ACH-000060,Drug_870
0.8239,0.8239,ACH-000060,Drug_1520
0.8216,0.8216,ACH-000060,Drug_643
0.8869,0.8869,ACH-000060,Drug_883
0.6118,0.6118,ACH-000060,Drug_614
0.926,0.926,ACH-000060,Drug_1507
0.7494,0.7494,ACH-000060,Drug_665
0.8141,0.8141,ACH-000060,Drug_1005
0.981,0.981,ACH-000060,Drug_1040
0.9455,0.9455,ACH-000061,Drug_749
0.8456,0.8456,ACH-000061,Drug_1326
0.3423,0.3423,ACH-000061,Drug_490
0.8058,0.8058,ACH-000061,Drug_558
0.5853,0.5853,ACH-000061,Drug_195
0.9644,0.9644,ACH-000061,Drug_1279
0.9846,0.9846,ACH-000061,Drug_1087
0.843,0.843,ACH-000061,Drug_768
0.499,0.499,ACH-000061,Drug_1127
0.9659,0.9659,ACH-000061,Drug_685
0.8635,0.8635,ACH-000061,Drug_564
0.8767,0.8767,ACH-000061,Drug_870
0.8621,0.8621,ACH-000061,Drug_1520
0.8426,0.8426,ACH-000061,Drug_1507
0.9641,0.9641,ACH-000061,Drug_665
0.8208,0.8208,ACH-000061,Drug_1005
0.7977,0.7977,ACH-000061,Drug_1040
0.8742,0.8742,ACH-000062,Drug_1326
0.5337,0.5337,ACH-000062,Drug_490
0.9854,0.9854,ACH-000062,Drug_558
0.8097,0.8097,ACH-000062,Drug_195
0.7976,0.7976,ACH-000062,Drug_1087
0.8705,0.8705,ACH-000062,Drug_768
0.2842,0.2842,ACH-000062,Drug_1127
0.8551,0.8551,ACH-000062,Drug_413
0.9229,0.9229,ACH-000062,Drug_564
0.8142,0.8142,ACH-000062,Drug_870
0.9312,0.9312,ACH-000062,Drug_1520
0.9957,0.9957,ACH-000062,Drug_883
0.8434,0.8434,ACH-000062,Drug_435
0.9565,0.9565,ACH-000062,Drug_1507
0.8588,0.8588,ACH-000062,Drug_665
0.9216,0.9216,ACH-000062,Drug_1005
0.9474,0.9474,ACH-000062,Drug_1040
0.75,0.75,ACH-000065,Drug_749
0.6962,0.6962,ACH-000065,Drug_558
0.957,0.957,ACH-000065,Drug_1279
0.626,0.626,ACH-000065,Drug_1087
0.7935,0.7935,ACH-000065,Drug_768
0.7165,0.7165,ACH-000065,Drug_685
0.8413,0.8413,ACH-000065,Drug_413
0.7263,0.7263,ACH-000065,Drug_870
0.6531,0.6531,ACH-000065,Drug_1520
0.6805,0.6805,ACH-000065,Drug_643
0.6171,0.6171,ACH-000065,Drug_614
0.9109,0.9109,ACH-000065,Drug_802
0.9665,0.9665,ACH-000065,Drug_435
0.8359,0.8359,ACH-000065,Drug_1507
0.8326,0.8326,ACH-000065,Drug_665
0.7783,0.7783,ACH-000065,Drug_1005
0.6397,0.6397,ACH-000066,Drug_1326
0.5307,0.5307,ACH-000066,Drug_490
0.83,0.83,ACH-000066,Drug_558
0.6263,0.6263,ACH-000066,Drug_895
0.7435,0.7435,ACH-000066,Drug_195
0.875,0.875,ACH-000066,Drug_1279
0.7342,0.7342,ACH-000066,Drug_1087
0.914,0.914,ACH-000066,Drug_768
0.8902,0.8902,ACH-000066,Drug_685
0.8068,0.8068,ACH-000066,Drug_413
0.9433,0.9433,ACH-000066,Drug_564
0.7305,0.7305,ACH-000066,Drug_870
0.7392,0.7392,ACH-000066,Drug_1520
0.8954,0.8954,ACH-000066,Drug_643
0.5393,0.5393,ACH-000066,Drug_883
0.6294,0.6294,ACH-000066,Drug_614
0.969,0.969,ACH-000066,Drug_802
0.7081,0.7081,ACH-000066,Drug_435
0.9826,0.9826,ACH-000066,Drug_1507
0.706,0.706,ACH-000066,Drug_665
0.8261,0.8261,ACH-000066,Drug_1040
0.8016,0.8016,ACH-000067,Drug_749
0.9561,0.9561,ACH-000067,Drug_1326
0.5419,0.5419,ACH-000067,Drug_490
0.9824,0.9824,ACH-000067,Drug_558
0.6358,0.6358,ACH-000067,Drug_195
0.9453,0.9453,ACH-000067,Drug_1279
0.8279,0.8279,ACH-000067,Drug_1087
0.9424,0.9424,ACH-000067,Drug_768
0.3809,0.3809,ACH-000067,Drug_1127
0.9478,0.9478,ACH-000067,Drug_685
0.9435,0.9435,ACH-000067,Drug_413
0.9544,0.9544,ACH-000067,Drug_564
0.7525,0.7525,ACH-000067,Drug_1520
0.8372,0.8372,ACH-000067,Drug_643
0.9804,0.9804,ACH-000067,Drug_883
0.5257,0.5257,ACH-000067,Drug_614
0.9908,0.9908,ACH-000067,Drug_435
0.9742,0.9742,ACH-000067,Drug_1507
0.8355,0.8355,ACH-000067,Drug_665
0.7949,0.7949,ACH-000067,Drug_1005
0.8602,0.8602,ACH-000067,Drug_1040
0.7692,0.7692,ACH-000070,Drug_749
0.7777,0.7777,ACH-000070,Drug_1326
0.3723,0.3723,ACH-000070,Drug_490
0.7869,0.7869,ACH-000070,Drug_558
0.4337,0.4337,ACH-000070,Drug_195
0.7091,0.7091,ACH-000070,Drug_768
0.1224,0.1224,ACH-000070,Drug_1127
0.7852,0.7852,ACH-000070,Drug_685
0.7707,0.7707,ACH-000070,Drug_413
0.8391,0.8391,ACH-000070,Drug_564
0.6042,0.6042,ACH-000070,Drug_870
0.6499,0.6499,ACH-000070,Drug_1520
0.6583,0.6583,ACH-000070,Drug_643
0.7842,0.7842,ACH-000070,Drug_883
0.6313,0.6313,ACH-000070,Drug_614
0.7428,0.7428,ACH-000070,Drug_802
0.7097,0.7097,ACH-000070,Drug_1507
0.8033,0.8033,ACH-000070,Drug_665
0.7265,0.7265,ACH-000070,Drug_1005
0.8267,0.8267,ACH-000072,Drug_749
0.7003,0.7003,ACH-000072,Drug_1326
0.4878,0.4878,ACH-000072,Drug_490
0.9637,0.9637,ACH-000072,Drug_558
0.6255,0.6255,ACH-000072,Drug_895
0.6166,0.6166,ACH-000072,Drug_195
0.9435,0.9435,ACH-000072,Drug_1279
0.5763,0.5763,ACH-000072,Drug_1087
0.8446,0.8446,ACH-000072,Drug_768
0.5335,0.5335,ACH-000072,Drug_1127
0.7098,0.7098,ACH-000072,Drug_685
0.4812,0.4812,ACH-000072,Drug_413
0.9441,0.9441,ACH-000072,Drug_564
0.7017,0.7017,ACH-000072,Drug_870
0.8486,0.8486,ACH-000072,Drug_1520
0.7449,0.7449,ACH-000072,Drug_643
0.8308,0.8308,ACH-000072,Drug_883
0.6668,0.6668,ACH-000072,Drug_614
0.8223,0.8223,ACH-000072,Drug_435
0.7317,0.7317,ACH-000072,Drug_1005
0.9706,0.9706,ACH-000072,Drug_1040
0.8523,0.8523,ACH-000073,Drug_749
0.4494,0.4494,ACH-000073,Drug_490
0.8434,0.8434,ACH-000073,Drug_558
0.4504,0.4504,ACH-000073,Drug_895
0.4763,0.4763,ACH-000073,Drug_195
0.9502,0.9502,ACH-000073,Drug_1279
0.8714,0.8714,ACH-000073,Drug_1087
0.7818,0.7818,ACH-000073,Drug_768
0.2384,0.2384,ACH-000073,Drug_1127
0.7569,0.7569,ACH-000073,Drug_413
0.985,0.985,ACH-000073,Drug_564
0.8146,0.8146,ACH-000073,Drug_870
0.7571,0.7571,ACH-000073,Drug_643
0.9578,0.9578,ACH-000073,Drug_883
0.6265,0.6265,ACH-000073,Drug_614
0.9238,0.9238,ACH-000073,Drug_802
0.9845,0.9845,ACH-000073,Drug_435
0.8394,0.8394,ACH-000073,Drug_1507
0.7927,0.7927,ACH-000073,Drug_665
0.8593,0.8593,ACH-000073,Drug_1005
0.7788,0.7788,ACH-000073,Drug_1040
0.8516,0.8516,ACH-000074,Drug_749
0.6122,0.6122,ACH-000074,Drug_1326
0.4525,0.4525,ACH-000074,Drug_490
0.6206,0.6206,ACH-000074,Drug_895
0.595,0.595,ACH-000074,Drug_195
0.4482,0.4482,ACH-000074,Drug_1087
0.7967,0.7967,ACH-000074,Drug_768
0.2254,0.2254,ACH-000074,Drug_1127
0.4247,0.4247,ACH-000074,Drug_413
0.9812,0.9812,ACH-000074,Drug_564
0.6795,0.6795,ACH-000074,Drug_870
0.7269,0.7269,ACH-000074,Drug_643
0.806,0.806,ACH-000074,Drug_883
0.5329,0.5329,ACH-000074,Drug_614
0.8317,0.8317,ACH-000074,Drug_802
0.9725,0.9725,ACH-000074,Drug_1507
0.6298,0.6298,ACH-000074,Drug_665
0.7091,0.7091,ACH-000074,Drug_1005
0.9712,0.9712,ACH-000074,Drug_1040
0.9296,0.9296,ACH-000075,Drug_1326
0.5126,0.5126,ACH-000075,Drug_490
0.9894,0.9894,ACH-000075,Drug_558
0.728,0.728,ACH-000075,Drug_895
0.7692,0.7692,ACH-000075,Drug_195
0.9628,0.9628,ACH-000075,Drug_1279
0.8913,0.8913,ACH-000075,Drug_768
0.4807,0.4807,ACH-000075,Drug_1127
0.9598,0.9598,ACH-000075,Drug_685
0.9527,0.9527,ACH-000075,Drug_413
0.9593,0.9593,ACH-000075,Drug_564
0.787,0.787,ACH-000075,Drug_870
0.9039,0.9039,ACH-000075,Drug_1520
0.579,0.579,ACH-000075,Drug_614
0.95,0.95,ACH-000075,Drug_802
0.9316,0.9316,ACH-000075,Drug_435
0.9519,0.9519,ACH-000075,Drug_1507
0.9801,0.9801,ACH-000075,Drug_1040
0.8707,0.8707,ACH-000080,Drug_749
0.6907,0.6907,ACH-000080,Drug_1326
0.5146,0.5146,ACH-000080,Drug_490
0.5128,0.5128,ACH-000080,Drug_195
0.9187,0.9187,ACH-000080,Drug_1279
0.568,0.568,ACH-000080,Drug_1087
0.761,0.761,ACH-000080,Drug_768
0.2776,0.2776,ACH-000080,Drug_1127
0.9541,0.9541,ACH-000080,Drug_413
0.9061,0.9061,ACH-000080,Drug_564
0.8012,0.8012,ACH-000080,Drug_870
0.8446,0.8446,ACH-000080,Drug_1520
0.801,0.801,ACH-000080,Drug_643
0.9762,0.9762,ACH-000080,Drug_883
0.5789,0.5789,ACH-000080,Drug_614
0.9421,0.9421,ACH-000080,Drug_802
0.9684,0.9684,ACH-000080,Drug_435
0.9099,0.9099,ACH-000080,Drug_1507
0.7077,0.7077,ACH-000080,Drug_665
1.0,1.0,ACH-000080,Drug_1005
0.8721,0.8721,ACH-000080,Drug_1040
0.7358,0.7358,ACH-000087,Drug_749
0.8124,0.8124,ACH-000087,Drug_1326
0.425,0.425,ACH-000087,Drug_895
0.4647,0.4647,ACH-000087,Drug_195
0.9584,0.9584,ACH-000087,Drug_1279
0.9934,0.9934,ACH-000087,Drug_1087
0.2945,0.2945,ACH-000087,Drug_1127
0.8313,0.8313,ACH-000087,Drug_564
0.6797,0.6797,ACH-000087,Drug_870
0.6562,0.6562,ACH-000087,Drug_1520
0.721,0.721,ACH-000087,Drug_643
0.677,0.677,ACH-000087,Drug_614
0.8264,0.8264,ACH-000087,Drug_435
0.8825,0.8825,ACH-000087,Drug_1507
0.9063,0.9063,ACH-000087,Drug_665
0.7821,0.7821,ACH-000087,Drug_1040
0.8106,0.8106,ACH-000090,Drug_1326
0.5536,0.5536,ACH-000090,Drug_490
0.83,0.83,ACH-000090,Drug_558
0.7001,0.7001,ACH-000090,Drug_195
0.9619,0.9619,ACH-000090,Drug_1087
0.4896,0.4896,ACH-000090,Drug_1127
0.9692,0.9692,ACH-000090,Drug_685
0.8412,0.8412,ACH-000090,Drug_413
0.901,0.901,ACH-000090,Drug_564
0.8463,0.8463,ACH-000090,Drug_643
0.8845,0.8845,ACH-000090,Drug_883
0.7313,0.7313,ACH-000090,Drug_614
0.9582,0.9582,ACH-000090,Drug_802
0.8371,0.8371,ACH-000090,Drug_435
0.7647,0.7647,ACH-000090,Drug_665
0.8916,0.8916,ACH-000090,Drug_1005
0.8472,0.8472,ACH-000090,Drug_1040
0.8506,0.8506,ACH-000092,Drug_749
0.8877,0.8877,ACH-000092,Drug_1326
0.8238,0.8238,ACH-000092,Drug_558
0.6021,0.6021,ACH-000092,Drug_195
0.8675,0.8675,ACH-000092,Drug_1279
0.8018,0.8018,ACH-000092,Drug_1087
0.8093,0.8093,ACH-000092,Drug_768
0.3707,0.3707,ACH-000092,Drug_1127
0.8716,0.8716,ACH-000092,Drug_685
0.8851,0.8851,ACH-000092,Drug_413
0.8954,0.8954,ACH-000092,Drug_564
0.7129,0.7129,ACH-000092,Drug_870
0.7781,0.7781,ACH-000092,Drug_1520
0.795,0.795,ACH-000092,Drug_643
0.8403,0.8403,ACH-000092,Drug_883
0.581,0.581,ACH-000092,Drug_614
0.9351,0.9351,ACH-000092,Drug_802
0.8673,0.8673,ACH-000092,Drug_435
0.8183,0.8183,ACH-000092,Drug_665
0.8245,0.8245,ACH-000092,Drug_1005
0.8728,0.8728,ACH-000092,Drug_1040
0.5677,0.5677,ACH-000094,Drug_490
0.976,0.976,ACH-000094,Drug_558
0.8643,0.8643,ACH-000094,Drug_1279
0.6317,0.6317,ACH-000094,Drug_1087
0.5146,0.5146,ACH-000094,Drug_1127
0.7933,0.7933,ACH-000094,Drug_685
0.9569,0.9569,ACH-000094,Drug_564
0.8762,0.8762,ACH-000094,Drug_870
0.8433,0.8433,ACH-000094,Drug_1520
0.8865,0.8865,ACH-000094,Drug_643
0.5692,0.5692,ACH-000094,Drug_614
0.7561,0.7561,ACH-000094,Drug_802
0.8249,0.8249,ACH-000094,Drug_1507
0.8024,0.8024,ACH-000094,Drug_1040
0.6963,0.6963,ACH-000096,Drug_749
0.7879,0.7879,ACH-000096,Drug_1326
0.4004,0.4004,ACH-000096,Drug_490
0.8129,0.8129,ACH-000096,Drug_558
0.496,0.496,ACH-000096,Drug_895
0.557,0.557,ACH-000096,Drug_195
0.9513,0.9513,ACH-000096,Drug_1279
0.7302,0.7302,ACH-000096,Drug_1087
0.8321,0.8321,ACH-000096,Drug_768
0.3209,0.3209,ACH-000096,Drug_1127
0.8162,0.8162,ACH-000096,Drug_685
0.935,0.935,ACH-000096,Drug_564
0.6881,0.6881,ACH-000096,Drug_870
0.6946,0.6946,ACH-000096,Drug_1520
0.7531,0.7531,ACH-000096,Drug_643
0.5253,0.5253,ACH-000096,Drug_614
0.8401,0.8401,ACH-000096,Drug_802
0.7871,0.7871,ACH-000096,Drug_1507
0.8167,0.8167,ACH-000096,Drug_665
0.7991,0.7991,ACH-000096,Drug_1005
0.8909,0.8909,ACH-000097,Drug_1326
0.4463,0.4463,ACH-000097,Drug_490
0.9491,0.9491,ACH-000097,Drug_558
0.5384,0.5384,ACH-000097,Drug_195
0.9016,0.9016,ACH-000097,Drug_1279
0.6982,0.6982,ACH-000097,Drug_1087
0.4677,0.4677,ACH-000097,Drug_1127
0.8904,0.8904,ACH-000097,Drug_685
0.845,0.845,ACH-000097,Drug_870
0.8743,0.8743,ACH-000097,Drug_1520
0.7797,0.7797,ACH-000097,Drug_643
0.8711,0.8711,ACH-000097,Drug_883
0.4833,0.4833,ACH-000097,Drug_614
0.8049,0.8049,ACH-000097,Drug_802
0.9033,0.9033,ACH-000097,Drug_435
0.8224,0.8224,ACH-000097,Drug_1507
0.871,0.871,ACH-000097,Drug_665
0.9259,0.9259,ACH-000097,Drug_1005
0.8161,0.8161,ACH-000097,Drug_1040
0.89,0.89,ACH-000098,Drug_749
0.8966,0.8966,ACH-000098,Drug_1326
0.5181,0.5181,ACH-000098,Drug_490
0.9651,0.9651,ACH-000098,Drug_558
0.7704,0.7704,ACH-000098,Drug_195
0.8899,0.8899,ACH-000098,Drug_1279
0.9123,0.9123,ACH-000098,Drug_1087
0.4315,0.4315,ACH-000098,Drug_1127
0.9741,0.9741,ACH-000098,Drug_564
0.8371,0.8371,ACH-000098,Drug_1520
0.8172,0.8172,ACH-000098,Drug_643
0.9654,0.9654,ACH-000098,Drug_883
0.8534,0.8534,ACH-000098,Drug_802
0.99,0.99,ACH-000098,Drug_435
0.912,0.912,ACH-000098,Drug_1507
0.8943,0.8943,ACH-000098,Drug_665
0.9828,0.9828,ACH-000098,Drug_1040
0.6644,0.6644,ACH-000099,Drug_749
0.8158,0.8158,ACH-000099,Drug_1326
0.4875,0.4875,ACH-000099,Drug_490
0.4892,0.4892,ACH-000099,Drug_195
0.9371,0.9371,ACH-000099,Drug_1279
0.6588,0.6588,ACH-000099,Drug_1087
0.8094,0.8094,ACH-000099,Drug_768
0.3572,0.3572,ACH-000099,Drug_1127
0.8073,0.8073,ACH-000099,Drug_685
0.8437,0.8437,ACH-000099,Drug_413
0.9679,0.9679,ACH-000099,Drug_564
0.7507,0.7507,ACH-000099,Drug_870
0.7069,0.7069,ACH-000099,Drug_1520
0.7861,0.7861,ACH-000099,Drug_643
0.8238,0.8238,ACH-000099,Drug_802
0.9727,0.9727,ACH-000099,Drug_435
0.9394,0.9394,ACH-000099,Drug_1507
0.869,0.869,ACH-000099,Drug_665
0.8238,0.8238,ACH-000099,Drug_1005
0.8557,0.8557,ACH-000099,Drug_1040
0.8601,0.8601,ACH-000102,Drug_749
0.8762,0.8762,ACH-000102,Drug_1326
0.5586,0.5586,ACH-000102,Drug_490
0.9762,0.9762,ACH-000102,Drug_558
0.7472,0.7472,ACH-000102,Drug_895
0.7737,0.7737,ACH-000102,Drug_195
0.9094,0.9094,ACH-000102,Drug_1279
0.8598,0.8598,ACH-000102,Drug_1087
0.9291,0.9291,ACH-000102,Drug_768
0.4365,0.4365,ACH-000102,Drug_1127
0.9536,0.9536,ACH-000102,Drug_685
0.9765,0.9765,ACH-000102,Drug_413
0.9746,0.9746,ACH-000102,Drug_564
0.7678,0.7678,ACH-000102,Drug_870
0.8386,0.8386,ACH-000102,Drug_1520
0.858,0.858,ACH-000102,Drug_643
0.9021,0.9021,ACH-000102,Drug_883
0.9803,0.9803,ACH-000102,Drug_435
0.888,0.888,ACH-000102,Drug_665
0.9274,0.9274,ACH-000102,Drug_1005
0.995,0.995,ACH-000102,Drug_1040
0.7398,0.7398,ACH-000105,Drug_749
0.6502,0.6502,ACH-000105,Drug_1326
0.3451,0.3451,ACH-000105,Drug_490
0.7471,0.7471,ACH-000105,Drug_558
0.3955,0.3955,ACH-000105,Drug_895
0.879,0.879,ACH-000105,Drug_1279
0.8408,0.8408,ACH-000105,Drug_1087
0.874,0.874,ACH-000105,Drug_768
0.2643,0.2643,ACH-000105,Drug_1127
0.858,0.858,ACH-000105,Drug_685
0.2764,0.2764,ACH-000105,Drug_413
0.8071,0.8071,ACH-000105,Drug_564
0.6821,0.6821,ACH-000105,Drug_870
0.7321,0.7321,ACH-000105,Drug_643
0.6351,0.6351,ACH-000105,Drug_614
0.7292,0.7292,ACH-000105,Drug_802
0.9001,0.9001,ACH-000105,Drug_1507
0.5738,0.5738,ACH-000105,Drug_665
0.6661,0.6661,ACH-000105,Drug_1005
0.6773,0.6773,ACH-000105,Drug_1040
0.7187,0.7187,ACH-000107,Drug_1326
0.9389,0.9389,ACH-000107,Drug_558
0.6991,0.6991,ACH-000107,Drug_895
0.7214,0.7214,ACH-000107,Drug_195
0.9445,0.9445,ACH-000107,Drug_1279
0.9473,0.9473,ACH-000107,Drug_768
0.4618,0.4618,ACH-000107,Drug_1127
0.7605,0.7605,ACH-000107,Drug_685
0.7933,0.7933,ACH-000107,Drug_413
0.6367,0.6367,ACH-000107,Drug_1520
